Chain iteration mu_1 sd_1 w_1 w_NS Prob 
1 58306 0.70369 0.22237 0.98401 0.01599 3.4165 
1 58307 0.70754 0.22171 0.99242 0.0075814 3.6048 
1 58308 0.70754 0.22171 0.99242 0.0075814 3.6048 
1 58309 0.70215 0.21453 0.99095 0.0090469 3.6349 
1 58310 0.68409 0.21147 0.99785 0.0021495 3.7652 
1 58311 0.70074 0.2116 0.99196 0.0080395 3.6697 
1 58312 0.69387 0.21468 0.99258 0.0074209 3.6802 
1 58313 0.70523 0.21349 0.99857 0.0014264 3.7981 
1 58314 0.70789 0.20539 0.98906 0.010938 3.6097 
1 58315 0.70789 0.20539 0.98906 0.010938 3.6097 
1 58316 0.72744 0.18409 0.98481 0.01519 3.4 
1 58317 0.72744 0.18409 0.98481 0.01519 3.4 
1 58318 0.72744 0.18409 0.98481 0.01519 3.4 
1 58319 0.75396 0.19734 0.99422 0.0057752 3.4524 
1 58320 0.75146 0.1833 0.98937 0.010627 3.4107 
1 58321 0.72673 0.18462 0.97926 0.02074 3.2926 
1 58322 0.72673 0.18462 0.97926 0.02074 3.2926 
1 58323 0.72872 0.19122 0.95724 0.042764 2.783 
1 58324 0.72872 0.19122 0.95724 0.042764 2.783 
1 58325 0.7425 0.21342 0.9452 0.0548 2.1257 
1 58326 0.73315 0.21735 0.95549 0.044506 2.503 
1 58327 0.72549 0.2223 0.95499 0.045013 2.5044 
1 58328 0.71093 0.21934 0.96142 0.038584 2.8384 
1 58329 0.66073 0.20854 0.94739 0.052605 2.6815 
1 58330 0.66921 0.20522 0.94196 0.058042 2.5899 
1 58331 0.66846 0.20209 0.94201 0.057989 2.5995 
1 58332 0.66271 0.22627 0.93399 0.066009 2.2466 
1 58333 0.66273 0.23863 0.93728 0.062721 2.2726 
1 58334 0.66273 0.23863 0.93728 0.062721 2.2726 
1 58335 0.67063 0.24163 0.94171 0.058286 2.2504 
1 58336 0.68709 0.23277 0.93574 0.06426 2.1419 
1 58337 0.69298 0.21856 0.94764 0.052358 2.5976 
1 58338 0.69298 0.21856 0.94764 0.052358 2.5976 
1 58339 0.72632 0.21358 0.9533 0.0467 2.5649 
1 58340 0.72001 0.21007 0.96236 0.037644 2.8905 
1 58341 0.72981 0.22414 0.95993 0.040072 2.5636 
1 58342 0.73734 0.20032 0.96129 0.038708 2.7972 
1 58343 0.73734 0.20032 0.96129 0.038708 2.7972 
1 58344 0.75017 0.1871 0.97061 0.029394 2.9807 
1 58345 0.77221 0.17709 0.97141 0.028586 2.7711 
1 58346 0.76224 0.17528 0.9768 0.023197 3.0254 
1 58347 0.75742 0.16341 0.96779 0.032214 2.8486 
1 58348 0.73553 0.16514 0.9555 0.044499 2.6748 
1 58349 0.77055 0.15721 0.9712 0.028798 2.6547 
1 58350 0.76165 0.16678 0.98599 0.014015 3.2089 
1 58351 0.77306 0.18106 0.9814 0.018595 2.9859 
1 58352 0.81567 0.17649 0.99136 0.0086427 2.486 
1 58353 0.81974 0.17758 0.9962 0.0038042 2.5082 
1 58354 0.81974 0.17758 0.9962 0.0038042 2.5082 
1 58355 0.81974 0.17758 0.9962 0.0038042 2.5082 
1 58356 0.81974 0.17758 0.9962 0.0038042 2.5082 
1 58357 0.81974 0.17758 0.9962 0.0038042 2.5082 
1 58358 0.81284 0.16763 0.99543 0.0045651 2.6919 
1 58359 0.81284 0.16763 0.99543 0.0045651 2.6919 
1 58360 0.80022 0.17954 0.99509 0.0049087 2.8797 
1 58361 0.80022 0.17954 0.99509 0.0049087 2.8797 
1 58362 0.79774 0.1721 0.98753 0.012472 2.7753 
1 58363 0.79305 0.16452 0.98276 0.01724 2.7538 
1 58364 0.80956 0.16375 0.98237 0.017625 2.4531 
1 58365 0.80511 0.16982 0.98986 0.010142 2.704 
1 58366 0.83941 0.18642 0.9937 0.0062997 1.8528 
1 58367 0.83941 0.18642 0.9937 0.0062997 1.8528 
1 58368 0.83941 0.18642 0.9937 0.0062997 1.8528 
1 58369 0.83941 0.18642 0.9937 0.0062997 1.8528 
1 58370 0.83941 0.18642 0.9937 0.0062997 1.8528 
1 58371 0.83941 0.18642 0.9937 0.0062997 1.8528 
1 58372 0.83941 0.18642 0.9937 0.0062997 1.8528 
1 58373 0.82672 0.17954 0.98639 0.013611 2.0724 
1 58374 0.82672 0.17954 0.98639 0.013611 2.0724 
1 58375 0.82672 0.17954 0.98639 0.013611 2.0724 
1 58376 0.81697 0.17204 0.9898 0.010201 2.4473 
1 58377 0.81974 0.17925 0.99698 0.0030224 2.5144 
1 58378 0.83458 0.17468 0.99124 0.0087595 2.0416 
1 58379 0.83458 0.17468 0.99124 0.0087595 2.0416 
1 58380 0.81898 0.17761 0.9848 0.015197 2.2353 
1 58381 0.83895 0.19329 0.9617 0.038303 0.94407 
1 58382 0.82074 0.19652 0.96535 0.034648 1.4718 
1 58383 0.80027 0.20645 0.96819 0.031813 1.8826 
1 58384 0.79104 0.20231 0.97528 0.02472 2.3245 
1 58385 0.79644 0.20217 0.97899 0.021012 2.3131 
1 58386 0.7786 0.19626 0.96823 0.031766 2.4469 
1 58387 0.78233 0.19895 0.97147 0.028529 2.4341 
1 58388 0.76711 0.19874 0.98078 0.019216 2.9328 
1 58389 0.75414 0.1922 0.96252 0.037478 2.7048 
1 58390 0.76878 0.20967 0.9839 0.016103 2.8617 
1 58391 0.76878 0.20967 0.9839 0.016103 2.8617 
1 58392 0.75508 0.20295 0.99272 0.0072803 3.3608 
1 58393 0.75508 0.20295 0.99272 0.0072803 3.3608 
1 58394 0.75631 0.19234 0.99087 0.0091335 3.3734 
1 58395 0.74949 0.18731 0.98538 0.014619 3.3335 
1 58396 0.73761 0.1967 0.9929 0.0071039 3.5764 
1 58397 0.72249 0.19893 0.99387 0.0061264 3.6776 
1 58398 0.69185 0.20129 0.98411 0.015889 3.5109 
1 58399 0.69185 0.20129 0.98411 0.015889 3.5109 
1 58400 0.6852 0.19693 0.99414 0.0058597 3.6219 
1 58401 0.6852 0.19693 0.99414 0.0058597 3.6219 
1 58402 0.67227 0.19356 0.99095 0.0090498 3.4279 
1 58403 0.67227 0.19356 0.99095 0.0090498 3.4279 
1 58404 0.6754 0.20556 0.98033 0.019673 3.399 
1 58405 0.66748 0.20192 0.98461 0.015386 3.3994 
1 58406 0.64241 0.1956 0.98228 0.017717 2.9894 
1 58407 0.64417 0.19783 0.97742 0.022579 3.0135 
1 58408 0.64417 0.19783 0.97742 0.022579 3.0135 
1 58409 0.64417 0.19783 0.97742 0.022579 3.0135 
1 58410 0.64047 0.19677 0.98006 0.019936 2.9662 
1 58411 0.64849 0.19608 0.96455 0.035452 2.8886 
1 58412 0.64849 0.19608 0.96455 0.035452 2.8886 
1 58413 0.64248 0.20221 0.96986 0.030137 2.9527 
1 58414 0.65194 0.19426 0.96101 0.038988 2.8552 
1 58415 0.65194 0.19426 0.96101 0.038988 2.8552 
1 58416 0.62664 0.18851 0.95594 0.044058 2.4212 
1 58417 0.6455 0.17509 0.94743 0.052572 2.4002 
1 58418 0.67376 0.16866 0.94658 0.053419 2.5724 
1 58419 0.67074 0.17155 0.94976 0.050241 2.6303 
1 58420 0.67074 0.17155 0.94976 0.050241 2.6303 
1 58421 0.65479 0.17284 0.94681 0.053194 2.4656 
1 58422 0.66781 0.16776 0.96199 0.038014 2.6854 
1 58423 0.6576 0.16743 0.96588 0.034121 2.5699 
1 58424 0.67602 0.17852 0.96015 0.039851 2.8926 
1 58425 0.67602 0.17852 0.96015 0.039851 2.8926 
1 58426 0.67602 0.17852 0.96015 0.039851 2.8926 
1 58427 0.65954 0.18882 0.96285 0.037151 2.9045 
1 58428 0.65426 0.20322 0.97151 0.028493 3.1009 
1 58429 0.65426 0.20322 0.97151 0.028493 3.1009 
1 58430 0.65093 0.21534 0.96677 0.033234 3.0315 
1 58431 0.64321 0.21575 0.98575 0.014254 3.2917 
1 58432 0.66818 0.21297 0.97995 0.020055 3.3737 
1 58433 0.66818 0.21297 0.97995 0.020055 3.3737 
1 58434 0.67 0.2192 0.9826 0.017397 3.4312 
1 58435 0.66174 0.21989 0.97555 0.024445 3.2577 
1 58436 0.62025 0.21202 0.97985 0.020148 2.8734 
1 58437 0.61186 0.22198 0.97064 0.029358 2.7415 
1 58438 0.6169 0.21984 0.9675 0.032503 2.7454 
1 58439 0.6169 0.21984 0.9675 0.032503 2.7454 
1 58440 0.62033 0.2247 0.96725 0.032749 2.8026 
1 58441 0.64661 0.22849 0.97765 0.02235 3.2147 
1 58442 0.64661 0.22849 0.97765 0.02235 3.2147 
1 58443 0.6438 0.22709 0.98523 0.014769 3.3409 
1 58444 0.66719 0.22205 0.98569 0.014313 3.4798 
1 58445 0.67397 0.21386 0.98508 0.014915 3.4962 
1 58446 0.66316 0.20709 0.98263 0.017371 3.3716 
1 58447 0.66503 0.19903 0.98493 0.015074 3.3549 
1 58448 0.66203 0.20842 0.98225 0.017753 3.3644 
1 58449 0.66203 0.20842 0.98225 0.017753 3.3644 
1 58450 0.66203 0.20842 0.98225 0.017753 3.3644 
1 58451 0.64317 0.20431 0.97591 0.024092 3.0602 
1 58452 0.66741 0.20255 0.97571 0.024292 3.2633 
1 58453 0.68848 0.19263 0.97243 0.027569 3.2581 
1 58454 0.68848 0.19263 0.97243 0.027569 3.2581 
1 58455 0.68848 0.19263 0.97243 0.027569 3.2581 
1 58456 0.69041 0.19193 0.97259 0.027411 3.2633 
1 58457 0.725 0.19806 0.97107 0.028933 3.1005 
1 58458 0.72572 0.19563 0.97296 0.027037 3.1513 
1 58459 0.72666 0.20211 0.96266 0.037336 2.8609 
1 58460 0.73286 0.19998 0.97226 0.027736 3.0638 
1 58461 0.7021 0.18938 0.98084 0.019157 3.4241 
1 58462 0.7021 0.18938 0.98084 0.019157 3.4241 
1 58463 0.73056 0.18675 0.99526 0.0047372 3.6064 
1 58464 0.72645 0.20959 0.99399 0.0060095 3.6186 
1 58465 0.75767 0.19979 0.99911 0.00088835 3.511 
1 58466 0.75767 0.19979 0.99911 0.00088835 3.511 
1 58467 0.75244 0.20058 0.99747 0.0025342 3.5267 
1 58468 0.74156 0.21189 0.98991 0.010091 3.3171 
1 58469 0.74786 0.21331 0.98493 0.015073 3.1482 
1 58470 0.74154 0.21974 0.98657 0.013426 3.1387 
1 58471 0.74147 0.20851 0.98255 0.017449 3.1683 
1 58472 0.74147 0.20851 0.98255 0.017449 3.1683 
1 58473 0.7258 0.19154 0.98778 0.01222 3.4823 
1 58474 0.73056 0.20162 0.99292 0.0070802 3.5548 
1 58475 0.7442 0.19285 0.99008 0.0099241 3.4724 
1 58476 0.7442 0.19285 0.99008 0.0099241 3.4724 
1 58477 0.75939 0.19389 0.99752 0.0024802 3.4886 
1 58478 0.75939 0.19389 0.99752 0.0024802 3.4886 
1 58479 0.74029 0.18762 0.98452 0.015478 3.3885 
1 58480 0.74029 0.18762 0.98452 0.015478 3.3885 
1 58481 0.73349 0.17348 0.98754 0.012463 3.3615 
1 58482 0.70331 0.16936 0.98721 0.012794 3.2663 
1 58483 0.70893 0.1705 0.99158 0.0084213 3.3706 
1 58484 0.71127 0.17558 0.98881 0.011188 3.4421 
1 58485 0.69978 0.1665 0.99135 0.0086538 3.1863 
1 58486 0.69544 0.16972 0.97716 0.022842 3.1193 
1 58487 0.72856 0.15594 0.97706 0.022939 3.0277 
1 58488 0.71496 0.18034 0.98029 0.019713 3.3698 
1 58489 0.71665 0.18349 0.98014 0.019865 3.3858 
1 58490 0.70708 0.1929 0.97765 0.022348 3.3775 
1 58491 0.72744 0.20517 0.98343 0.016575 3.3902 
1 58492 0.7262 0.21364 0.97132 0.028679 3.03 
1 58493 0.71571 0.23209 0.97912 0.020881 3.1003 
1 58494 0.74957 0.22254 0.98797 0.01203 3.037 
1 58495 0.74957 0.22254 0.98797 0.01203 3.037 
1 58496 0.75943 0.22178 0.99547 0.0045285 3.1481 
1 58497 0.74503 0.21592 0.98955 0.010453 3.2244 
1 58498 0.74571 0.1931 0.99675 0.0032522 3.6107 
1 58499 0.79484 0.19396 0.99507 0.0049306 2.8647 
1 58500 0.78869 0.18122 0.98442 0.01558 2.8144 
1 58501 0.76961 0.18335 0.99231 0.0076939 3.2841 
1 58502 0.76961 0.18335 0.99231 0.0076939 3.2841 
1 58503 0.76961 0.18335 0.99231 0.0076939 3.2841 
1 58504 0.74327 0.1655 0.97499 0.025008 3.0213 
1 58505 0.74882 0.17175 0.96868 0.031324 2.9671 
1 58506 0.75065 0.16582 0.97218 0.027821 3.0044 
1 58507 0.72905 0.1771 0.95937 0.040635 2.8475 
1 58508 0.70491 0.18638 0.95423 0.045765 2.8887 
1 58509 0.70491 0.18638 0.95423 0.045765 2.8887 
1 58510 0.69823 0.1774 0.94445 0.055554 2.6768 
1 58511 0.74033 0.17006 0.94944 0.050559 2.6057 
1 58512 0.72805 0.17501 0.94555 0.054449 2.5458 
1 58513 0.72457 0.19358 0.93863 0.061368 2.3449 
1 58514 0.73704 0.19265 0.93178 0.068216 2.115 
1 58515 0.73704 0.19265 0.93178 0.068216 2.115 
1 58516 0.73504 0.19306 0.93207 0.067928 2.1394 
1 58517 0.72418 0.18912 0.93322 0.066785 2.2424 
1 58518 0.73249 0.19254 0.91726 0.082741 1.7422 
1 58519 0.73249 0.19254 0.91726 0.082741 1.7422 
1 58520 0.73196 0.20306 0.91282 0.087176 1.5171 
1 58521 0.73512 0.19159 0.91572 0.084283 1.7287 
1 58522 0.75375 0.18087 0.9245 0.075501 1.8273 
1 58523 0.76865 0.17243 0.93769 0.062306 2.0102 
1 58524 0.76865 0.17243 0.93769 0.062306 2.0102 
1 58525 0.7043 0.17188 0.93175 0.068249 2.392 
1 58526 0.70911 0.1665 0.93418 0.065822 2.4157 
1 58527 0.70911 0.1665 0.93418 0.065822 2.4157 
1 58528 0.70246 0.16465 0.95201 0.047992 2.7369 
1 58529 0.73039 0.16397 0.95122 0.048777 2.6823 
1 58530 0.73465 0.16241 0.94494 0.05506 2.5235 
1 58531 0.73465 0.16241 0.94494 0.05506 2.5235 
1 58532 0.72292 0.17493 0.93331 0.066687 2.3564 
1 58533 0.72367 0.17188 0.93723 0.062766 2.4415 
1 58534 0.72367 0.17188 0.93723 0.062766 2.4415 
1 58535 0.72367 0.17188 0.93723 0.062766 2.4415 
1 58536 0.7177 0.17639 0.93788 0.062117 2.4872 
1 58537 0.71066 0.16283 0.92947 0.070528 2.2989 
1 58538 0.71066 0.16283 0.92947 0.070528 2.2989 
1 58539 0.69636 0.17852 0.92884 0.071162 2.3501 
1 58540 0.69636 0.17852 0.92884 0.071162 2.3501 
1 58541 0.69636 0.17852 0.92884 0.071162 2.3501 
1 58542 0.7015 0.18307 0.92799 0.072006 2.315 
1 58543 0.69953 0.18524 0.93415 0.065853 2.457 
1 58544 0.69953 0.18524 0.93415 0.065853 2.457 
1 58545 0.71473 0.18033 0.92505 0.074946 2.1977 
1 58546 0.71473 0.18033 0.92505 0.074946 2.1977 
1 58547 0.72261 0.18801 0.92101 0.078986 1.9566 
1 58548 0.72715 0.16768 0.92923 0.070766 2.2386 
1 58549 0.74353 0.16081 0.93406 0.06594 2.2197 
1 58550 0.71902 0.16091 0.94007 0.059926 2.481 
1 58551 0.68805 0.18805 0.95061 0.049387 2.822 
1 58552 0.65798 0.20046 0.95351 0.046492 2.7989 
1 58553 0.65798 0.20046 0.95351 0.046492 2.7989 
1 58554 0.65867 0.19991 0.96246 0.037537 2.9661 
1 58555 0.67016 0.18947 0.9472 0.0528 2.7111 
1 58556 0.66611 0.16165 0.95114 0.048856 2.4593 
1 58557 0.67984 0.16974 0.94286 0.057142 2.5606 
1 58558 0.6907 0.16384 0.93496 0.065044 2.4121 
1 58559 0.70676 0.16852 0.93111 0.068888 2.3644 
1 58560 0.73424 0.16697 0.92545 0.074546 2.0345 
1 58561 0.7077 0.17331 0.92563 0.074372 2.2509 
1 58562 0.73642 0.17713 0.93107 0.06893 2.1989 
1 58563 0.74031 0.16795 0.93509 0.064909 2.2109 
1 58564 0.72602 0.15304 0.94741 0.052589 2.533 
1 58565 0.72542 0.15686 0.94568 0.054324 2.5405 
1 58566 0.71035 0.16656 0.94664 0.053356 2.6606 
1 58567 0.69706 0.17878 0.95226 0.047737 2.8364 
1 58568 0.6856 0.17226 0.9494 0.050602 2.7158 
1 58569 0.67549 0.19202 0.9499 0.050098 2.7889 
1 58570 0.67138 0.18109 0.94177 0.058228 2.5812 
1 58571 0.67138 0.18109 0.94177 0.058228 2.5812 
1 58572 0.68156 0.19396 0.94937 0.050629 2.7921 
1 58573 0.71953 0.20925 0.94487 0.055129 2.4558 
1 58574 0.72383 0.20143 0.92272 0.077276 1.9242 
1 58575 0.74566 0.18432 0.92142 0.078575 1.8215 
1 58576 0.75048 0.15473 0.91976 0.080239 1.8183 
1 58577 0.75048 0.15473 0.91976 0.080239 1.8183 
1 58578 0.71883 0.14817 0.92707 0.072933 2.1284 
1 58579 0.72035 0.1511 0.9253 0.074701 2.1157 
1 58580 0.72035 0.1511 0.9253 0.074701 2.1157 
1 58581 0.70556 0.15419 0.93512 0.064882 2.3463 
1 58582 0.69201 0.1555 0.93111 0.068889 2.2705 
1 58583 0.70023 0.15556 0.92699 0.073009 2.2116 
1 58584 0.69389 0.15715 0.91712 0.082876 2.0346 
1 58585 0.71855 0.16286 0.89733 0.10267 1.5493 
1 58586 0.74208 0.17657 0.90529 0.094713 1.5012 
1 58587 0.76342 0.18129 0.90557 0.094434 1.1991 
1 58588 0.76233 0.17901 0.91336 0.086643 1.4496 
1 58589 0.73442 0.17842 0.92252 0.077478 2.0015 
1 58590 0.70239 0.1674 0.91345 0.086552 1.9903 
1 58591 0.70435 0.1501 0.91077 0.089232 1.8567 
1 58592 0.73446 0.15618 0.92149 0.078513 1.9936 
1 58593 0.73728 0.15795 0.9126 0.087396 1.775 
1 58594 0.75404 0.15304 0.91808 0.081924 1.7401 
1 58595 0.75404 0.15304 0.91808 0.081924 1.7401 
1 58596 0.77605 0.14999 0.92067 0.079332 1.5207 
1 58597 0.75064 0.12629 0.89798 0.10202 1.1441 
1 58598 0.75064 0.12629 0.89798 0.10202 1.1441 
1 58599 0.73169 0.13623 0.8984 0.1016 1.3766 
1 58600 0.72593 0.13569 0.90494 0.095063 1.549 
1 58601 0.74366 0.13146 0.90703 0.092971 1.4407 
1 58602 0.74366 0.13146 0.90703 0.092971 1.4407 
1 58603 0.74366 0.13146 0.90703 0.092971 1.4407 
1 58604 0.73556 0.15661 0.89281 0.10719 1.3204 
1 58605 0.74119 0.15995 0.90522 0.094784 1.5666 
1 58606 0.77432 0.16106 0.92389 0.076107 1.6253 
1 58607 0.74757 0.1491 0.91479 0.085206 1.7152 
1 58608 0.74757 0.1491 0.91479 0.085206 1.7152 
1 58609 0.74757 0.1491 0.91479 0.085206 1.7152 
1 58610 0.75042 0.14419 0.90745 0.092549 1.4882 
1 58611 0.75042 0.14419 0.90745 0.092549 1.4882 
1 58612 0.75382 0.13713 0.91152 0.088481 1.5053 
1 58613 0.7645 0.1428 0.92085 0.079147 1.6415 
1 58614 0.78005 0.14443 0.92652 0.073483 1.5861 
1 58615 0.75612 0.13094 0.92998 0.070018 1.7894 
1 58616 0.75488 0.14523 0.92765 0.072349 1.9034 
1 58617 0.75836 0.13084 0.92867 0.071332 1.7468 
1 58618 0.76586 0.14744 0.92154 0.078463 1.6647 
1 58619 0.80425 0.13638 0.925 0.074997 1.141 
1 58620 0.76883 0.13479 0.93348 0.066521 1.7978 
1 58621 0.76883 0.13479 0.93348 0.066521 1.7978 
1 58622 0.77048 0.14354 0.93764 0.062363 1.9518 
1 58623 0.77048 0.14354 0.93764 0.062363 1.9518 
1 58624 0.73136 0.15499 0.92795 0.07205 2.1468 
1 58625 0.75851 0.1614 0.93766 0.062345 2.1592 
1 58626 0.74283 0.16982 0.93543 0.064567 2.2626 
1 58627 0.74283 0.16982 0.93543 0.064567 2.2626 
1 58628 0.73989 0.1704 0.9211 0.078902 1.9456 
1 58629 0.74537 0.15984 0.90816 0.091845 1.5974 
1 58630 0.74735 0.16345 0.92854 0.07146 1.9837 
1 58631 0.71442 0.15664 0.9241 0.075896 2.1472 
1 58632 0.67701 0.13527 0.91956 0.080442 1.7474 
1 58633 0.67456 0.13822 0.91337 0.086627 1.7047 
1 58634 0.67456 0.13822 0.91337 0.086627 1.7047 
1 58635 0.6381 0.13941 0.92258 0.077418 1.4567 
1 58636 0.61044 0.16106 0.93647 0.06353 1.5142 
1 58637 0.62601 0.15268 0.94566 0.054339 1.6335 
1 58638 0.61622 0.14963 0.94687 0.053127 1.3306 
1 58639 0.6282 0.13237 0.92545 0.074554 1.1353 
1 58640 0.63893 0.13766 0.93364 0.066361 1.4846 
1 58641 0.62374 0.13217 0.92983 0.070173 1.0406 
1 58642 0.59509 0.15306 0.94452 0.05548 0.92877 
1 58643 0.59509 0.15306 0.94452 0.05548 0.92877 
1 58644 0.6024 0.14804 0.94548 0.054525 0.94983 
1 58645 0.6024 0.14804 0.94548 0.054525 0.94983 
1 58646 0.6024 0.14804 0.94548 0.054525 0.94983 
1 58647 0.6024 0.14804 0.94548 0.054525 0.94983 
1 58648 0.6024 0.14804 0.94548 0.054525 0.94983 
1 58649 0.59129 0.15545 0.95124 0.048765 0.83184 
1 58650 0.59129 0.15545 0.95124 0.048765 0.83184 
1 58651 0.59129 0.15545 0.95124 0.048765 0.83184 
1 58652 0.58413 0.14427 0.92934 0.070662 0.46883 
1 58653 0.56812 0.1509 0.93504 0.064956 0.16848 
1 58654 0.56643 0.1339 0.93352 0.066476 -0.47946 
1 58655 0.59536 0.14709 0.9212 0.0788 0.8371 
1 58656 0.61827 0.14931 0.93304 0.066961 1.3898 
1 58657 0.62284 0.14761 0.9233 0.076701 1.3953 
1 58658 0.61573 0.13805 0.91709 0.082906 1.0328 
1 58659 0.6086 0.14475 0.92353 0.076473 1.0689 
1 58660 0.59849 0.14941 0.93456 0.065436 0.96148 
1 58661 0.5818 0.14031 0.93578 0.064219 0.21547 
1 58662 0.57147 0.1471 0.92716 0.072837 0.21138 
1 58663 0.57147 0.1471 0.92716 0.072837 0.21138 
1 58664 0.57147 0.1471 0.92716 0.072837 0.21138 
1 58665 0.59223 0.15084 0.91121 0.088791 0.80908 
1 58666 0.58892 0.16478 0.91032 0.089683 0.96438 
1 58667 0.56733 0.17787 0.89324 0.10676 0.48938 
1 58668 0.57162 0.17182 0.89338 0.10662 0.5118 
1 58669 0.60188 0.1845 0.90797 0.092034 1.357 
1 58670 0.61847 0.18166 0.89014 0.10986 1.2023 
1 58671 0.62019 0.17895 0.89452 0.10548 1.3015 
1 58672 0.66118 0.18496 0.89308 0.10692 1.5151 
1 58673 0.66491 0.18909 0.89452 0.10548 1.5397 
1 58674 0.6735 0.19005 0.90683 0.093166 1.8356 
1 58675 0.66708 0.19861 0.91705 0.082954 2.0365 
1 58676 0.68187 0.19242 0.90701 0.092988 1.8218 
1 58677 0.69535 0.18979 0.90727 0.092734 1.8086 
1 58678 0.69535 0.18979 0.90727 0.092734 1.8086 
1 58679 0.67039 0.21082 0.92108 0.078921 2.0556 
1 58680 0.68632 0.20614 0.92692 0.073079 2.2118 
1 58681 0.68416 0.19269 0.90707 0.092933 1.8182 
1 58682 0.71056 0.18679 0.91083 0.089166 1.8427 
1 58683 0.70819 0.17605 0.90802 0.091979 1.836 
1 58684 0.70819 0.17605 0.90802 0.091979 1.836 
1 58685 0.70819 0.17605 0.90802 0.091979 1.836 
1 58686 0.70637 0.1797 0.90322 0.096776 1.7144 
1 58687 0.70637 0.1797 0.90322 0.096776 1.7144 
1 58688 0.68536 0.19087 0.90124 0.098765 1.6819 
1 58689 0.68449 0.19311 0.90498 0.09502 1.7628 
1 58690 0.68449 0.19311 0.90498 0.09502 1.7628 
1 58691 0.68449 0.19311 0.90498 0.09502 1.7628 
1 58692 0.6917 0.18556 0.89552 0.10448 1.5537 
1 58693 0.66178 0.19645 0.88891 0.11109 1.3573 
1 58694 0.68847 0.20049 0.90357 0.096431 1.6592 
1 58695 0.70074 0.20532 0.91217 0.087828 1.7786 
1 58696 0.70074 0.20532 0.91217 0.087828 1.7786 
1 58697 0.70074 0.20532 0.91217 0.087828 1.7786 
1 58698 0.70618 0.19002 0.9139 0.0861 1.9236 
1 58699 0.72555 0.19078 0.91699 0.083007 1.8117 
1 58700 0.70795 0.18674 0.90645 0.093549 1.7483 
1 58701 0.70795 0.18674 0.90645 0.093549 1.7483 
1 58702 0.70795 0.18674 0.90645 0.093549 1.7483 
1 58703 0.70509 0.16477 0.91645 0.083549 2.0445 
1 58704 0.69144 0.1526 0.9205 0.079496 2.0571 
1 58705 0.68432 0.15266 0.90973 0.090273 1.8477 
1 58706 0.68373 0.15265 0.90833 0.091667 1.8203 
1 58707 0.66915 0.14117 0.89353 0.10647 1.4082 
1 58708 0.66956 0.13161 0.91436 0.085643 1.569 
1 58709 0.69426 0.15187 0.91821 0.081786 2.0137 
1 58710 0.70636 0.13899 0.92052 0.07948 1.9166 
1 58711 0.70548 0.14673 0.91132 0.088679 1.8393 
1 58712 0.68633 0.15917 0.90333 0.096667 1.7652 
1 58713 0.71579 0.15918 0.91593 0.084067 1.9824 
1 58714 0.7282 0.17351 0.91065 0.089354 1.7251 
1 58715 0.7136 0.17727 0.91948 0.080525 2.0795 
1 58716 0.7136 0.17727 0.91948 0.080525 2.0795 
1 58717 0.70724 0.1746 0.92399 0.076011 2.2155 
1 58718 0.70895 0.17687 0.93832 0.061675 2.53 
1 58719 0.69145 0.18239 0.93028 0.069716 2.3868 
1 58720 0.71016 0.17962 0.94185 0.05815 2.6048 
1 58721 0.71016 0.17962 0.94185 0.05815 2.6048 
1 58722 0.71016 0.17962 0.94185 0.05815 2.6048 
1 58723 0.70487 0.18763 0.9351 0.064898 2.4564 
1 58724 0.70487 0.18763 0.9351 0.064898 2.4564 
1 58725 0.71149 0.18848 0.94395 0.05605 2.6333 
1 58726 0.71149 0.18848 0.94395 0.05605 2.6333 
1 58727 0.7301 0.19378 0.94755 0.052452 2.5231 
1 58728 0.67542 0.19354 0.95845 0.041555 2.9585 
1 58729 0.69796 0.18494 0.96067 0.039326 3.0237 
1 58730 0.69796 0.18494 0.96067 0.039326 3.0237 
1 58731 0.67167 0.19548 0.94928 0.050722 2.7686 
1 58732 0.67167 0.19548 0.94928 0.050722 2.7686 
1 58733 0.67972 0.18777 0.94889 0.051115 2.7718 
1 58734 0.68513 0.19969 0.94306 0.056937 2.6418 
1 58735 0.68513 0.19969 0.94306 0.056937 2.6418 
1 58736 0.71659 0.21865 0.95893 0.041065 2.7383 
1 58737 0.67739 0.21954 0.95384 0.046161 2.7874 
1 58738 0.65984 0.20471 0.9634 0.036603 3.0063 
1 58739 0.6737 0.22092 0.96445 0.035547 3.0324 
1 58740 0.67694 0.23763 0.97622 0.023779 3.174 
1 58741 0.66597 0.24338 0.97487 0.025126 3.1001 
1 58742 0.68308 0.23874 0.98236 0.017643 3.2977 
1 58743 0.69064 0.24207 0.99403 0.0059657 3.5231 
1 58744 0.69064 0.24207 0.99403 0.0059657 3.5231 
1 58745 0.68102 0.25297 0.99523 0.0047734 3.462 
1 58746 0.68102 0.25297 0.99523 0.0047734 3.462 
1 58747 0.66302 0.23993 0.99136 0.0086416 3.5216 
1 58748 0.64464 0.23754 0.99788 0.0021153 3.5871 
1 58749 0.63086 0.22475 0.99752 0.0024779 3.3655 
1 58750 0.63086 0.22475 0.99752 0.0024779 3.3655 
1 58751 0.62676 0.23551 0.99463 0.0053652 3.3642 
1 58752 0.60803 0.23666 0.98738 0.012621 3.033 
1 58753 0.63979 0.2406 0.9971 0.0028999 3.5391 
1 58754 0.63506 0.2483 0.99466 0.0053434 3.4513 
