Chain iteration mu_1 sd_1 w_1 w_NS Prob 
1 11517 0.74825 0.1813 0.90708 0.092923 -6.5745 
1 11518 0.73249 0.16408 0.90529 0.094711 -6.894 
1 11519 0.7271 0.17803 0.92215 0.077854 -6.9455 
1 11520 0.72933 0.17618 0.93217 0.067828 -7.1657 
1 11521 0.74942 0.17294 0.94211 0.057892 -7.2757 
1 11522 0.76949 0.1705 0.94478 0.055223 -7.2753 
1 11523 0.78065 0.16029 0.95073 0.049271 -7.6112 
1 11524 0.78984 0.15528 0.93709 0.062911 -7.3097 
1 11525 0.79326 0.16562 0.94905 0.050947 -7.3886 
1 11526 0.79326 0.16562 0.94905 0.050947 -7.3886 
1 11527 0.78727 0.1632 0.94394 0.056062 -7.3229 
1 11528 0.78519 0.16117 0.93755 0.062449 -7.2223 
1 11529 0.81759 0.16175 0.94188 0.058117 -7.2669 
1 11530 0.81759 0.16175 0.94188 0.058117 -7.2669 
1 11531 0.81759 0.16175 0.94188 0.058117 -7.2669 
1 11532 0.81759 0.16175 0.94188 0.058117 -7.2669 
1 11533 0.83513 0.16693 0.93411 0.065894 -7.1486 
1 11534 0.84126 0.18093 0.92025 0.079751 -6.9924 
1 11535 0.83323 0.1813 0.90665 0.093352 -6.8753 
1 11536 0.82025 0.18469 0.90904 0.090955 -6.7656 
1 11537 0.82025 0.18469 0.90904 0.090955 -6.7656 
1 11538 0.82324 0.19143 0.90021 0.099786 -6.7596 
1 11539 0.82216 0.19195 0.90056 0.09944 -6.7495 
1 11540 0.829 0.19133 0.89706 0.10294 -6.8056 
1 11541 0.80082 0.19917 0.90601 0.093991 -6.5758 
1 11542 0.7938 0.20135 0.89256 0.10744 -6.5208 
1 11543 0.78691 0.2016 0.89292 0.10708 -6.4767 
1 11544 0.83122 0.19906 0.89631 0.10369 -6.8324 
1 11545 0.83122 0.19906 0.89631 0.10369 -6.8324 
1 11546 0.83122 0.19906 0.89631 0.10369 -6.8324 
1 11547 0.82643 0.18531 0.90938 0.090625 -6.812 
1 11548 0.83355 0.17749 0.91266 0.087336 -6.9079 
1 11549 0.81236 0.17554 0.91487 0.085135 -6.7898 
1 11550 0.80037 0.17759 0.91787 0.082132 -6.7424 
1 11551 0.75222 0.18231 0.91384 0.086155 -6.6145 
1 11552 0.77096 0.1996 0.90486 0.095145 -6.4228 
1 11553 0.7589 0.19875 0.91187 0.088132 -6.43 
1 11554 0.74233 0.20401 0.92957 0.070432 -6.5419 
1 11555 0.7306 0.19303 0.92805 0.071952 -6.7487 
1 11556 0.73165 0.19937 0.93376 0.066239 -6.741 
1 11557 0.71917 0.22196 0.93611 0.063892 -6.4803 
1 11558 0.70734 0.2261 0.93415 0.065855 -6.4412 
1 11559 0.69727 0.21038 0.93149 0.068506 -6.6584 
1 11560 0.72768 0.2134 0.93667 0.063328 -6.5654 
1 11561 0.72768 0.2134 0.93667 0.063328 -6.5654 
1 11562 0.72768 0.2134 0.93667 0.063328 -6.5654 
1 11563 0.76034 0.21018 0.92703 0.072966 -6.4582 
1 11564 0.71986 0.20715 0.91635 0.083653 -6.4037 
1 11565 0.71986 0.20715 0.91635 0.083653 -6.4037 
1 11566 0.74401 0.19942 0.92339 0.076612 -6.5177 
1 11567 0.74401 0.19942 0.92339 0.076612 -6.5177 
1 11568 0.73491 0.20771 0.92546 0.074545 -6.5073 
1 11569 0.71879 0.20303 0.9191 0.0809 -6.4843 
1 11570 0.68215 0.19964 0.92427 0.075731 -6.8323 
1 11571 0.67886 0.19858 0.91198 0.088019 -6.6813 
1 11572 0.6813 0.20273 0.89882 0.10118 -6.4584 
1 11573 0.67303 0.19862 0.88918 0.11082 -6.4925 
1 11574 0.65695 0.20397 0.89467 0.10533 -6.5575 
1 11575 0.66324 0.19661 0.89416 0.10584 -6.6279 
1 11576 0.66324 0.19661 0.89416 0.10584 -6.6279 
1 11577 0.6895 0.19665 0.90877 0.09123 -6.6005 
1 11578 0.6895 0.19665 0.90877 0.09123 -6.6005 
1 11579 0.6895 0.19665 0.90877 0.09123 -6.6005 
1 11580 0.69508 0.20142 0.91124 0.088763 -6.5213 
1 11581 0.66519 0.20705 0.89631 0.10369 -6.4703 
1 11582 0.68201 0.19805 0.90198 0.098025 -6.5517 
1 11583 0.67144 0.21618 0.90997 0.090035 -6.431 
1 11584 0.65416 0.20353 0.90845 0.091553 -6.7435 
1 11585 0.65193 0.20163 0.90124 0.09876 -6.7048 
1 11586 0.67895 0.21179 0.90294 0.097061 -6.3843 
1 11587 0.67895 0.21179 0.90294 0.097061 -6.3843 
1 11588 0.67016 0.19931 0.89278 0.10722 -6.5251 
1 11589 0.67369 0.20144 0.90033 0.099669 -6.5349 
1 11590 0.65434 0.2089 0.8996 0.1004 -6.5447 
1 11591 0.63691 0.20305 0.91185 0.088153 -6.98 
1 11592 0.64335 0.19857 0.92399 0.076013 -7.2685 
1 11593 0.63044 0.19845 0.93265 0.067348 -7.7051 
1 11594 0.63044 0.19845 0.93265 0.067348 -7.7051 
1 11595 0.61362 0.19574 0.92469 0.075309 -7.8071 
1 11596 0.59886 0.20373 0.91191 0.088093 -7.4484 
1 11597 0.5891 0.20283 0.91092 0.089077 -7.594 
1 11598 0.58815 0.19301 0.8961 0.1039 -7.5622 
1 11599 0.60828 0.18763 0.89405 0.10595 -7.3953 
1 11600 0.56992 0.21428 0.8972 0.1028 -7.286 
1 11601 0.55815 0.22777 0.89233 0.10767 -7.072 
1 11602 0.56805 0.2256 0.89727 0.10273 -7.0634 
1 11603 0.56633 0.2303 0.90497 0.095031 -7.1058 
1 11604 0.59325 0.23162 0.90624 0.093759 -6.7914 
1 11605 0.57802 0.23571 0.90456 0.095436 -6.8584 
1 11606 0.56547 0.23038 0.90174 0.09826 -7.0634 
1 11607 0.558 0.23365 0.88382 0.11618 -6.8713 
1 11608 0.55833 0.22854 0.87936 0.12064 -6.9203 
1 11609 0.571 0.22703 0.88508 0.11492 -6.8621 
1 11610 0.57495 0.2245 0.89419 0.10581 -6.9635 
1 11611 0.57495 0.2245 0.89419 0.10581 -6.9635 
1 11612 0.57539 0.24015 0.88614 0.11386 -6.625 
1 11613 0.57819 0.24758 0.89595 0.10405 -6.575 
1 11614 0.61476 0.24143 0.8938 0.1062 -6.3581 
1 11615 0.63657 0.24717 0.89491 0.10509 -6.1961 
1 11616 0.63657 0.24717 0.89491 0.10509 -6.1961 
1 11617 0.67489 0.25148 0.89557 0.10443 -6.0795 
1 11618 0.65273 0.25722 0.89896 0.10104 -6.1 
1 11619 0.66844 0.26961 0.89167 0.10833 -6.0621 
1 11620 0.65749 0.26101 0.89483 0.10517 -6.0745 
1 11621 0.64667 0.28013 0.89532 0.10468 -6.0565 
1 11622 0.63175 0.26571 0.90133 0.098672 -6.1233 
1 11623 0.63525 0.26975 0.89766 0.10234 -6.0899 
1 11624 0.64855 0.28371 0.89507 0.10493 -6.0563 
1 11625 0.61959 0.27403 0.88779 0.11221 -6.1196 
1 11626 0.60843 0.28842 0.88809 0.11191 -6.1241 
1 11627 0.60999 0.30658 0.87702 0.12298 -6.1782 
1 11628 0.60999 0.30658 0.87702 0.12298 -6.1782 
1 11629 0.60662 0.31319 0.87114 0.12886 -6.2361 
1 11630 0.62225 0.30585 0.87965 0.12035 -6.1576 
1 11631 0.62225 0.30585 0.87965 0.12035 -6.1576 
1 11632 0.63066 0.31724 0.87344 0.12656 -6.2481 
1 11633 0.63582 0.31781 0.87081 0.12919 -6.2782 
1 11634 0.62671 0.31266 0.87001 0.12999 -6.2458 
1 11635 0.67064 0.32444 0.86002 0.13998 -6.5132 
1 11636 0.64589 0.33199 0.85835 0.14165 -6.5045 
1 11637 0.61113 0.32847 0.84601 0.15399 -6.5327 
1 11638 0.59758 0.33414 0.84066 0.15934 -6.6139 
1 11639 0.60113 0.32918 0.84395 0.15605 -6.5495 
1 11640 0.58684 0.34464 0.85579 0.14421 -6.5207 
1 11641 0.60644 0.34025 0.84659 0.15341 -6.604 
1 11642 0.56036 0.32642 0.82619 0.17381 -6.7323 
1 11643 0.56265 0.33957 0.83302 0.16698 -6.7299 
1 11644 0.55486 0.33369 0.82602 0.17398 -6.7821 
1 11645 0.55486 0.33369 0.82602 0.17398 -6.7821 
1 11646 0.55486 0.33369 0.82602 0.17398 -6.7821 
1 11647 0.54013 0.33884 0.82392 0.17608 -6.8536 
1 11648 0.54894 0.34461 0.80395 0.19605 -7.1277 
1 11649 0.54517 0.3322 0.80943 0.19057 -6.9826 
1 11650 0.56881 0.34037 0.80909 0.19091 -7.0215 
1 11651 0.56881 0.34037 0.80909 0.19091 -7.0215 
1 11652 0.57016 0.35775 0.81084 0.18916 -7.1356 
1 11653 0.5721 0.3656 0.80971 0.19029 -7.2198 
1 11654 0.5721 0.3656 0.80971 0.19029 -7.2198 
1 11655 0.56575 0.37356 0.80864 0.19136 -7.2999 
1 11656 0.56575 0.37356 0.80864 0.19136 -7.2999 
1 11657 0.56575 0.37356 0.80864 0.19136 -7.2999 
1 11658 0.56897 0.36773 0.79621 0.20379 -7.4235 
1 11659 0.57941 0.36832 0.78591 0.21409 -7.5875 
1 11660 0.56087 0.36615 0.78023 0.21977 -7.6336 
1 11661 0.58079 0.36241 0.78127 0.21873 -7.5989 
1 11662 0.57654 0.36834 0.77635 0.22365 -7.7228 
1 11663 0.57654 0.36834 0.77635 0.22365 -7.7228 
1 11664 0.56714 0.36648 0.78663 0.21337 -7.5472 
1 11665 0.56714 0.36648 0.78663 0.21337 -7.5472 
1 11666 0.58279 0.37125 0.79193 0.20807 -7.5333 
1 11667 0.61726 0.38081 0.81173 0.18827 -7.4325 
1 11668 0.6195 0.38431 0.80487 0.19513 -7.5717 
1 11669 0.60875 0.37842 0.79332 0.20668 -7.6396 
1 11670 0.60295 0.37255 0.79937 0.20063 -7.4794 
1 11671 0.61933 0.35269 0.81228 0.18772 -7.1469 
1 11672 0.61662 0.33915 0.81675 0.18325 -6.9592 
1 11673 0.61851 0.33142 0.81482 0.18518 -6.9207 
1 11674 0.63051 0.33479 0.83445 0.16555 -6.7401 
1 11675 0.60344 0.32573 0.84926 0.15074 -6.4765 
1 11676 0.58971 0.32657 0.84211 0.15789 -6.5484 
1 11677 0.58969 0.33887 0.85545 0.14455 -6.4899 
1 11678 0.59001 0.35015 0.84334 0.15666 -6.6931 
1 11679 0.61132 0.34048 0.84765 0.15235 -6.6021 
1 11680 0.61132 0.34048 0.84765 0.15235 -6.6021 
1 11681 0.5782 0.34989 0.84834 0.15166 -6.6278 
1 11682 0.57135 0.34771 0.86028 0.13972 -6.4933 
1 11683 0.59469 0.33069 0.86246 0.13754 -6.3809 
1 11684 0.62355 0.33356 0.87185 0.12815 -6.3433 
1 11685 0.62963 0.31971 0.86637 0.13363 -6.3144 
1 11686 0.63127 0.32667 0.84518 0.15482 -6.5605 
1 11687 0.62816 0.31822 0.84454 0.15546 -6.5017 
1 11688 0.62816 0.31822 0.84454 0.15546 -6.5017 
1 11689 0.63193 0.32289 0.84839 0.15161 -6.5023 
1 11690 0.61305 0.32822 0.84153 0.15847 -6.5796 
1 11691 0.56522 0.35417 0.85058 0.14942 -6.6295 
1 11692 0.58232 0.34386 0.86198 0.13802 -6.4557 
1 11693 0.59942 0.35557 0.87287 0.12713 -6.4424 
1 11694 0.59856 0.34316 0.85273 0.14727 -6.5511 
1 11695 0.60788 0.3319 0.86334 0.13666 -6.3867 
1 11696 0.62742 0.3195 0.85413 0.14587 -6.4165 
1 11697 0.62742 0.3195 0.85413 0.14587 -6.4165 
1 11698 0.63112 0.33171 0.84164 0.15836 -6.6366 
1 11699 0.6369 0.32978 0.84632 0.15368 -6.5849 
1 11700 0.62363 0.32956 0.84763 0.15237 -6.5421 
1 11701 0.62363 0.32956 0.84763 0.15237 -6.5421 
1 11702 0.63088 0.33603 0.85879 0.14121 -6.4921 
1 11703 0.58447 0.32739 0.86845 0.13155 -6.3203 
1 11704 0.58447 0.32739 0.86845 0.13155 -6.3203 
1 11705 0.57235 0.32848 0.8661 0.1339 -6.3523 
1 11706 0.57478 0.323 0.86402 0.13598 -6.3454 
1 11707 0.55406 0.31929 0.84457 0.15543 -6.5299 
1 11708 0.5684 0.33696 0.84966 0.15034 -6.537 
1 11709 0.56316 0.34711 0.86198 0.13802 -6.4753 
1 11710 0.56177 0.35208 0.84698 0.15302 -6.6541 
1 11711 0.54154 0.34928 0.85513 0.14487 -6.5705 
1 11712 0.53688 0.34812 0.84753 0.15247 -6.6468 
1 11713 0.55294 0.3677 0.85467 0.14533 -6.6735 
1 11714 0.55405 0.36959 0.8647 0.1353 -6.5813 
1 11715 0.54396 0.35487 0.85678 0.14322 -6.5794 
1 11716 0.53977 0.33491 0.84112 0.15888 -6.6485 
1 11717 0.52377 0.33493 0.86017 0.13983 -6.5158 
1 11718 0.551 0.33983 0.85527 0.14473 -6.5152 
1 11719 0.52456 0.34734 0.86018 0.13982 -6.5458 
1 11720 0.54676 0.35724 0.87145 0.12855 -6.454 
1 11721 0.57921 0.36006 0.86815 0.13185 -6.4963 
1 11722 0.55427 0.36856 0.8702 0.1298 -6.5216 
1 11723 0.56642 0.37631 0.865 0.135 -6.6294 
1 11724 0.56642 0.37631 0.865 0.135 -6.6294 
1 11725 0.56568 0.36894 0.8566 0.1434 -6.6651 
1 11726 0.58878 0.36018 0.85611 0.14389 -6.6262 
1 11727 0.57918 0.35613 0.86014 0.13986 -6.5482 
1 11728 0.59916 0.35191 0.86134 0.13866 -6.5271 
1 11729 0.64806 0.35221 0.84341 0.15659 -6.8467 
1 11730 0.63222 0.35779 0.8484 0.1516 -6.7873 
1 11731 0.629 0.35287 0.8406 0.1594 -6.8231 
1 11732 0.60538 0.3449 0.83825 0.16175 -6.7299 
1 11733 0.62373 0.32744 0.82028 0.17972 -6.831 
1 11734 0.62373 0.32744 0.82028 0.17972 -6.831 
1 11735 0.61491 0.32721 0.82318 0.17682 -6.7796 
1 11736 0.63058 0.31292 0.8246 0.1754 -6.6806 
1 11737 0.6151 0.33055 0.8328 0.1672 -6.6946 
1 11738 0.62035 0.32106 0.81305 0.18695 -6.8608 
1 11739 0.63906 0.32022 0.82149 0.17851 -6.7907 
1 11740 0.65336 0.32894 0.84112 0.15888 -6.682 
1 11741 0.64282 0.31813 0.84414 0.15586 -6.5341 
1 11742 0.65985 0.32241 0.84049 0.15951 -6.6562 
1 11743 0.66327 0.31493 0.85897 0.14103 -6.422 
1 11744 0.62852 0.3064 0.86733 0.13267 -6.2387 
1 11745 0.64445 0.3019 0.85459 0.14541 -6.3346 
1 11746 0.61811 0.30931 0.85563 0.14437 -6.3371 
1 11747 0.61811 0.30931 0.85563 0.14437 -6.3371 
1 11748 0.59859 0.28837 0.86656 0.13344 -6.2206 
1 11749 0.62889 0.29109 0.86508 0.13492 -6.1985 
1 11750 0.61968 0.27546 0.86827 0.13173 -6.1684 
1 11751 0.61968 0.27546 0.86827 0.13173 -6.1684 
1 11752 0.63831 0.27261 0.86392 0.13608 -6.1649 
1 11753 0.63158 0.26854 0.85298 0.14702 -6.2287 
1 11754 0.65814 0.2571 0.85878 0.14122 -6.1773 
1 11755 0.68098 0.26004 0.8514 0.1486 -6.2506 
1 11756 0.68454 0.26284 0.86305 0.13695 -6.1885 
1 11757 0.68647 0.27552 0.84623 0.15377 -6.3698 
1 11758 0.69818 0.27138 0.85535 0.14465 -6.3143 
1 11759 0.65899 0.26357 0.86375 0.13625 -6.1568 
1 11760 0.63733 0.27544 0.86597 0.13403 -6.1581 
1 11761 0.63733 0.27544 0.86597 0.13403 -6.1581 
1 11762 0.67437 0.27267 0.8603 0.1397 -6.2166 
1 11763 0.6948 0.28011 0.84438 0.15562 -6.4428 
1 11764 0.68205 0.28884 0.84751 0.15249 -6.421 
1 11765 0.69784 0.2911 0.85885 0.14115 -6.3978 
1 11766 0.67755 0.29323 0.87529 0.12471 -6.2124 
1 11767 0.67755 0.29323 0.87529 0.12471 -6.2124 
1 11768 0.7218 0.29125 0.88769 0.11231 -6.3037 
1 11769 0.71407 0.2773 0.88964 0.11036 -6.1893 
1 11770 0.67633 0.28503 0.90349 0.096507 -6.0628 
1 11771 0.69733 0.30045 0.89675 0.10325 -6.1924 
1 11772 0.68407 0.3138 0.90748 0.092519 -6.1582 
1 11773 0.69748 0.30706 0.89717 0.10283 -6.2191 
1 11774 0.66707 0.31301 0.89842 0.10158 -6.1446 
1 11775 0.7127 0.30666 0.90631 0.093688 -6.2462 
1 11776 0.7127 0.30666 0.90631 0.093688 -6.2462 
1 11777 0.74048 0.29687 0.90969 0.09031 -6.3296 
1 11778 0.71356 0.28916 0.91319 0.086807 -6.1517 
1 11779 0.73952 0.28776 0.91439 0.085615 -6.2653 
1 11780 0.74253 0.29404 0.91915 0.080852 -6.2968 
1 11781 0.7409 0.28111 0.93917 0.060832 -6.2639 
1 11782 0.70907 0.27195 0.93345 0.066549 -6.1582 
1 11783 0.67074 0.27024 0.93325 0.066748 -6.1823 
1 11784 0.66436 0.27043 0.93655 0.063446 -6.2317 
1 11785 0.63462 0.2675 0.93007 0.069932 -6.3032 
1 11786 0.63046 0.2602 0.92931 0.070686 -6.3877 
1 11787 0.63333 0.2553 0.94123 0.058771 -6.6298 
1 11788 0.63333 0.2553 0.94123 0.058771 -6.6298 
1 11789 0.63672 0.25797 0.92952 0.070476 -6.3755 
1 11790 0.63672 0.25797 0.92952 0.070476 -6.3755 
1 11791 0.65686 0.23854 0.92426 0.075737 -6.4005 
1 11792 0.64298 0.2364 0.91152 0.088481 -6.3665 
1 11793 0.67872 0.23844 0.91232 0.087684 -6.1931 
1 11794 0.67931 0.24838 0.90459 0.095411 -6.1005 
1 11795 0.69177 0.25427 0.89527 0.10473 -6.0742 
1 11796 0.67525 0.2281 0.88403 0.11597 -6.1703 
1 11797 0.67798 0.22729 0.87682 0.12318 -6.1691 
1 11798 0.66872 0.22366 0.8957 0.1043 -6.2559 
1 11799 0.69486 0.23034 0.90552 0.094476 -6.1768 
1 11800 0.66989 0.22989 0.91059 0.089412 -6.2854 
1 11801 0.68682 0.21938 0.91298 0.087018 -6.3453 
1 11802 0.70948 0.20735 0.90399 0.096007 -6.3307 
1 11803 0.70235 0.21758 0.88737 0.11263 -6.1984 
1 11804 0.73121 0.22568 0.89442 0.10558 -6.1882 
1 11805 0.70569 0.23222 0.90034 0.099657 -6.1422 
1 11806 0.69779 0.23995 0.91011 0.089893 -6.1395 
1 11807 0.69632 0.23202 0.89377 0.10623 -6.1338 
1 11808 0.66687 0.23655 0.89058 0.10942 -6.1493 
1 11809 0.66687 0.23655 0.89058 0.10942 -6.1493 
1 11810 0.66715 0.23529 0.88035 0.11965 -6.1471 
1 11811 0.63698 0.22844 0.8866 0.1134 -6.3201 
1 11812 0.62282 0.2374 0.87691 0.12309 -6.2895 
1 11813 0.65511 0.25054 0.86654 0.13346 -6.1465 
1 11814 0.67325 0.2545 0.8635 0.1365 -6.1556 
1 11815 0.68299 0.25962 0.84775 0.15225 -6.2802 
1 11816 0.67394 0.26777 0.84787 0.15213 -6.2888 
1 11817 0.63879 0.23527 0.85714 0.14286 -6.2534 
1 11818 0.63434 0.2617 0.86165 0.13835 -6.1828 
1 11819 0.67825 0.25382 0.868 0.132 -6.1376 
1 11820 0.69085 0.25029 0.86436 0.13564 -6.1691 
1 11821 0.69232 0.25237 0.86427 0.13573 -6.1753 
1 11822 0.69232 0.25237 0.86427 0.13573 -6.1753 
1 11823 0.69494 0.26478 0.8823 0.1177 -6.1183 
1 11824 0.66468 0.27708 0.88735 0.11265 -6.0771 
1 11825 0.65968 0.27709 0.89778 0.10222 -6.0539 
1 11826 0.66536 0.28614 0.87814 0.12186 -6.1332 
1 11827 0.66714 0.29169 0.88175 0.11825 -6.1369 
1 11828 0.6627 0.30254 0.87339 0.12661 -6.2254 
1 11829 0.6558 0.30004 0.88459 0.11541 -6.1353 
1 11830 0.65122 0.29675 0.87633 0.12367 -6.1618 
1 11831 0.6423 0.29559 0.87859 0.12141 -6.1357 
1 11832 0.61446 0.30639 0.86414 0.13586 -6.2574 
1 11833 0.61982 0.30486 0.8594 0.1406 -6.2875 
1 11834 0.65174 0.29878 0.83516 0.16484 -6.5119 
1 11835 0.64803 0.30008 0.85402 0.14598 -6.3355 
1 11836 0.65914 0.30442 0.86242 0.13758 -6.3136 
1 11837 0.64949 0.30372 0.85466 0.14534 -6.3541 
1 11838 0.64248 0.28334 0.85598 0.14402 -6.2389 
1 11839 0.64248 0.28334 0.85598 0.14402 -6.2389 
1 11840 0.61775 0.28771 0.86074 0.13926 -6.2221 
1 11841 0.65364 0.29496 0.86337 0.13663 -6.2445 
1 11842 0.63696 0.28737 0.86598 0.13402 -6.1826 
1 11843 0.64147 0.29814 0.86546 0.13454 -6.2262 
1 11844 0.63216 0.31499 0.8769 0.1231 -6.2144 
1 11845 0.63216 0.31499 0.8769 0.1231 -6.2144 
1 11846 0.62388 0.3154 0.87184 0.12816 -6.2433 
1 11847 0.62059 0.32079 0.87906 0.12094 -6.2173 
1 11848 0.59146 0.32996 0.88656 0.11344 -6.2077 
1 11849 0.59146 0.32996 0.88656 0.11344 -6.2077 
1 11850 0.55505 0.33909 0.89416 0.10584 -6.2433 
1 11851 0.60492 0.33978 0.87826 0.12174 -6.307 
1 11852 0.58937 0.3305 0.88511 0.11489 -6.2188 
1 11853 0.60241 0.32289 0.88598 0.11402 -6.1817 
1 11854 0.59114 0.33158 0.87858 0.12142 -6.262 
1 11855 0.54928 0.31864 0.88755 0.11245 -6.2766 
1 11856 0.55854 0.32292 0.89562 0.10438 -6.2234 
1 11857 0.58491 0.30028 0.90425 0.095752 -6.1705 
1 11858 0.60391 0.30524 0.89959 0.10041 -6.1077 
1 11859 0.61566 0.31942 0.88942 0.11058 -6.1506 
1 11860 0.59429 0.32265 0.89495 0.10505 -6.1492 
1 11861 0.6012 0.31246 0.88977 0.11023 -6.1417 
1 11862 0.62538 0.29347 0.88985 0.11015 -6.0904 
1 11863 0.65087 0.28904 0.89145 0.10855 -6.0697 
1 11864 0.66534 0.30242 0.8955 0.1045 -6.109 
1 11865 0.65964 0.31022 0.89691 0.10309 -6.1197 
1 11866 0.65773 0.3207 0.89516 0.10484 -6.1765 
1 11867 0.64877 0.31657 0.89765 0.10235 -6.1275 
1 11868 0.5796 0.32072 0.89014 0.10986 -6.185 
1 11869 0.59206 0.32728 0.87911 0.12089 -6.2396 
1 11870 0.59039 0.32415 0.85521 0.14479 -6.4112 
1 11871 0.62881 0.31276 0.85931 0.14069 -6.3325 
1 11872 0.63134 0.31453 0.85226 0.14774 -6.4083 
1 11873 0.66458 0.33618 0.85442 0.14558 -6.6431 
1 11874 0.67066 0.34572 0.8692 0.1308 -6.6019 
1 11875 0.65142 0.34252 0.87202 0.12798 -6.4748 
1 11876 0.66208 0.32742 0.87691 0.12309 -6.3544 
1 11877 0.65349 0.3366 0.88153 0.11847 -6.3538 
1 11878 0.65349 0.3366 0.88153 0.11847 -6.3538 
1 11879 0.65349 0.3366 0.88153 0.11847 -6.3538 
1 11880 0.65987 0.3324 0.87612 0.12388 -6.3897 
1 11881 0.65738 0.33774 0.8778 0.1222 -6.4069 
1 11882 0.66812 0.32424 0.8739 0.1261 -6.3771 
1 11883 0.6813 0.32128 0.87021 0.12979 -6.4378 
1 11884 0.6813 0.32128 0.87021 0.12979 -6.4378 
1 11885 0.66743 0.30124 0.87781 0.12219 -6.2043 
1 11886 0.66263 0.29245 0.86616 0.13384 -6.2334 
1 11887 0.66637 0.32093 0.85968 0.14032 -6.4734 
1 11888 0.66286 0.2971 0.85044 0.14956 -6.382 
1 11889 0.6497 0.30837 0.85042 0.14958 -6.5318 
1 11890 0.62398 0.31919 0.82611 0.17389 -6.6988 
1 11891 0.59001 0.30092 0.82333 0.17667 -6.6073 
1 11892 0.60941 0.29875 0.84247 0.15753 -6.4022 
1 11893 0.60248 0.29852 0.85412 0.14588 -6.3105 
1 11894 0.608 0.31094 0.86256 0.13744 -6.2878 
1 11895 0.60669 0.32887 0.86441 0.13559 -6.3575 
1 11896 0.59962 0.33779 0.86592 0.13408 -6.3921 
1 11897 0.59962 0.33779 0.86592 0.13408 -6.3921 
1 11898 0.60781 0.33716 0.88753 0.11247 -6.231 
1 11899 0.6312 0.33975 0.90715 0.09285 -6.1602 
1 11900 0.66898 0.34858 0.91736 0.082638 -6.2556 
1 11901 0.68596 0.34197 0.92277 0.077233 -6.2556 
1 11902 0.70568 0.3458 0.93665 0.063347 -6.317 
1 11903 0.6983 0.33472 0.94336 0.056643 -6.2312 
1 11904 0.69366 0.33521 0.93927 0.060732 -6.2148 
1 11905 0.68538 0.33552 0.94317 0.056831 -6.1939 
1 11906 0.68141 0.32576 0.94532 0.054678 -6.1679 
1 11907 0.71157 0.34332 0.96814 0.03186 -6.3624 
1 11908 0.71424 0.35172 0.97222 0.027776 -6.4063 
1 11909 0.71741 0.35664 0.96923 0.030766 -6.4125 
1 11910 0.70077 0.34319 0.94821 0.051792 -6.2713 
1 11911 0.71328 0.34683 0.96024 0.039764 -6.3446 
1 11912 0.69207 0.35394 0.96689 0.033109 -6.3247 
1 11913 0.70063 0.35671 0.95201 0.047994 -6.3269 
1 11914 0.70797 0.36253 0.96427 0.035731 -6.3855 
1 11915 0.72237 0.36009 0.98686 0.013138 -6.5296 
1 11916 0.72365 0.37812 0.98818 0.011824 -6.56 
1 11917 0.70393 0.36285 0.97254 0.027456 -6.3965 
1 11918 0.68861 0.35124 0.982 0.017997 -6.4559 
1 11919 0.68861 0.35124 0.982 0.017997 -6.4559 
1 11920 0.70174 0.34782 0.96571 0.034292 -6.3311 
1 11921 0.69758 0.35287 0.96292 0.037079 -6.3191 
1 11922 0.688 0.33683 0.96355 0.036453 -6.2836 
1 11923 0.65682 0.33865 0.96826 0.031743 -6.3332 
1 11924 0.65682 0.33865 0.96826 0.031743 -6.3332 
1 11925 0.64213 0.33786 0.96078 0.039216 -6.2668 
1 11926 0.63805 0.34512 0.97041 0.029595 -6.377 
1 11927 0.64077 0.34322 0.96508 0.034923 -6.3047 
1 11928 0.61802 0.35034 0.96797 0.032034 -6.3719 
1 11929 0.59109 0.35462 0.9634 0.036596 -6.3739 
1 11930 0.5841 0.34915 0.96489 0.035109 -6.4593 
1 11931 0.5841 0.34915 0.96489 0.035109 -6.4593 
1 11932 0.5841 0.34915 0.96489 0.035109 -6.4593 
1 11933 0.60088 0.36515 0.96796 0.032039 -6.3622 
1 11934 0.60722 0.36551 0.97692 0.023077 -6.4832 
1 11935 0.62407 0.37293 0.98189 0.01811 -6.4802 
1 11936 0.63269 0.36299 0.98352 0.016481 -6.5361 
1 11937 0.64157 0.3457 0.98908 0.010921 -6.7857 
1 11938 0.6323 0.35221 0.98397 0.016029 -6.6249 
1 11939 0.58916 0.36853 0.98766 0.012338 -6.822 
1 11940 0.58916 0.36853 0.98766 0.012338 -6.822 
1 11941 0.58916 0.36853 0.98766 0.012338 -6.822 
1 11942 0.64321 0.36941 0.98123 0.018773 -6.4404 
1 11943 0.64321 0.36941 0.98123 0.018773 -6.4404 
1 11944 0.63098 0.36159 0.97811 0.021886 -6.4476 
1 11945 0.63098 0.36159 0.97811 0.021886 -6.4476 
1 11946 0.65661 0.38135 0.98881 0.011189 -6.4943 
1 11947 0.63501 0.38502 0.97969 0.020312 -6.3958 
1 11948 0.62786 0.3824 0.98192 0.018085 -6.438 
1 11949 0.62786 0.3824 0.98192 0.018085 -6.438 
1 11950 0.64226 0.38445 0.99013 0.0098656 -6.5258 
1 11951 0.63051 0.38869 0.99444 0.0055627 -6.6194 
1 11952 0.64067 0.3992 0.98898 0.011021 -6.4766 
1 11953 0.64918 0.39372 0.97882 0.02118 -6.3877 
1 11954 0.65417 0.39184 0.97046 0.029539 -6.3503 
