mu_1 sd_1 w_1 mu_2 sd_2 w_2 w_NS
0 1339 0.685662 0.177999 0.78412 0.21588 -6.8773
0 1340 0.685662 0.177999 0.78412 0.21588 -6.8773
0 1341 0.716457 0.185353 0.797768 0.202232 -6.74049
0 1342 0.710291 0.191026 0.800467 0.199533 -6.68942
0 1343 0.724035 0.179704 0.818111 0.181889 -6.67302
0 1344 0.681665 0.179313 0.823568 0.176432 -6.6388
0 1345 0.643561 0.194473 0.829092 0.170908 -6.60577
0 1346 0.643561 0.194473 0.829092 0.170908 -6.60577
0 1347 0.667616 0.209534 0.809452 0.190548 -6.5475
0 1348 0.667616 0.209534 0.809452 0.190548 -6.5475
0 1349 0.667616 0.209534 0.809452 0.190548 -6.5475
0 1350 0.667616 0.209534 0.809452 0.190548 -6.5475
0 1351 0.610339 0.212995 0.822965 0.177035 -6.62397
0 1352 0.610339 0.212995 0.822965 0.177035 -6.62397
0 1353 0.582447 0.208892 0.833462 0.166538 -6.81865
0 1354 0.584887 0.203633 0.839342 0.160658 -6.86728
0 1355 0.584887 0.203633 0.839342 0.160658 -6.86728
0 1356 0.566744 0.215261 0.843931 0.156069 -6.87341
0 1357 0.584187 0.229558 0.825935 0.174065 -6.64005
0 1358 0.60402 0.229645 0.842294 0.157706 -6.47129
0 1359 0.599193 0.22323 0.832402 0.167598 -6.57294
0 1360 0.599006 0.216811 0.837727 0.162273 -6.6135
0 1361 0.607004 0.214823 0.845481 0.154519 -6.57259
0 1362 0.598265 0.212398 0.839451 0.160549 -6.65989
0 1363 0.626706 0.219791 0.848876 0.151124 -6.41125
0 1364 0.629801 0.231331 0.856553 0.143447 -6.30672
0 1365 0.613023 0.232805 0.847904 0.152096 -6.39102
0 1366 0.624556 0.231454 0.854705 0.145295 -6.3314
0 1367 0.635149 0.231909 0.857541 0.142459 -6.28129
0 1368 0.635149 0.231909 0.857541 0.142459 -6.28129
0 1369 0.653594 0.229755 0.862373 0.137627 -6.2256
0 1370 0.646828 0.232047 0.864704 0.135296 -6.22836
0 1371 0.646828 0.232047 0.864704 0.135296 -6.22836
0 1372 0.670226 0.247741 0.860201 0.139799 -6.16962
0 1373 0.657485 0.251602 0.856224 0.143776 -6.18956
0 1374 0.64275 0.236263 0.856893 0.143107 -6.2388
0 1375 0.628929 0.230617 0.856086 0.143914 -6.31547
0 1376 0.604461 0.234298 0.85076 0.14924 -6.41715
0 1377 0.599964 0.240597 0.855306 0.144694 -6.39112
0 1378 0.650367 0.250847 0.852307 0.147693 -6.21475
0 1379 0.71289 0.246297 0.861367 0.138633 -6.23637
0 1380 0.706327 0.23035 0.860893 0.139107 -6.2098
0 1381 0.675131 0.223533 0.865386 0.134614 -6.20649
0 1382 0.653685 0.22256 0.864084 0.135916 -6.26439
0 1383 0.630728 0.218455 0.854418 0.145582 -6.39836
0 1384 0.648957 0.220211 0.861868 0.138132 -6.29945
0 1385 0.647207 0.238621 0.861208 0.138792 -6.20604
0 1386 0.659191 0.253741 0.863641 0.136359 -6.15257
0 1387 0.655303 0.256907 0.842023 0.157977 -6.28237
0 1388 0.628314 0.266476 0.837286 0.162714 -6.33719
0 1389 0.628331 0.271424 0.840617 0.159383 -6.32134
0 1390 0.632568 0.285462 0.848335 0.151665 -6.30009
0 1391 0.629378 0.280383 0.855077 0.144923 -6.23615
0 1392 0.598385 0.279327 0.85716 0.14284 -6.26835
0 1393 0.610405 0.273006 0.867996 0.132004 -6.19112
0 1394 0.612171 0.278732 0.876188 0.123812 -6.15309
0 1395 0.634898 0.286084 0.878204 0.121796 -6.11586
0 1396 0.6006 0.291413 0.861129 0.138871 -6.24962
0 1397 0.594397 0.281371 0.87847 0.12153 -6.1947
0 1398 0.598849 0.283797 0.87976 0.12024 -6.17328
0 1399 0.591707 0.291513 0.868965 0.131035 -6.22648
0 1400 0.610099 0.28664 0.87288 0.12712 -6.16765
0 1401 0.6077 0.274351 0.861571 0.138429 -6.22399
0 1402 0.627151 0.271915 0.859505 0.140495 -6.19841
0 1403 0.613302 0.259822 0.870479 0.129521 -6.20456
0 1404 0.626045 0.247816 0.881019 0.118981 -6.20835
0 1405 0.612721 0.243284 0.884285 0.115715 -6.31332
0 1406 0.610855 0.234293 0.876384 0.123616 -6.38366
0 1407 0.600424 0.245623 0.853206 0.146794 -6.36529
0 1408 0.602261 0.251 0.84747 0.15253 -6.34932
0 1409 0.591289 0.270225 0.832201 0.167799 -6.44893
0 1410 0.609032 0.275185 0.836712 0.163288 -6.37995
0 1411 0.6065 0.289009 0.829589 0.170411 -6.48099
0 1412 0.640454 0.284185 0.835487 0.164513 -6.40947
0 1413 0.651892 0.303735 0.83485 0.16515 -6.54929
0 1414 0.651892 0.303735 0.83485 0.16515 -6.54929
0 1415 0.628377 0.28216 0.839904 0.160096 -6.35707
0 1416 0.668839 0.270485 0.848103 0.151897 -6.28752
0 1417 0.680658 0.279732 0.849186 0.150814 -6.34882
0 1418 0.667119 0.271069 0.85734 0.14266 -6.21912
0 1419 0.655896 0.263154 0.87254 0.12746 -6.11626
0 1420 0.658522 0.255448 0.875998 0.124002 -6.1072
0 1421 0.676042 0.256047 0.880615 0.119385 -6.09008
0 1422 0.639985 0.232217 0.895379 0.104621 -6.3076
0 1423 0.639985 0.232217 0.895379 0.104621 -6.3076
0 1424 0.661749 0.222302 0.888012 0.111988 -6.26464
0 1425 0.681118 0.216174 0.873263 0.126737 -6.23018
0 1426 0.673192 0.228901 0.852546 0.147454 -6.22932
0 1427 0.629084 0.218548 0.849146 0.150854 -6.41225
0 1428 0.629084 0.218548 0.849146 0.150854 -6.41225
0 1429 0.638034 0.210905 0.82066 0.17934 -6.53136
0 1430 0.649875 0.21308 0.818804 0.181196 -6.49788
0 1431 0.649875 0.21308 0.818804 0.181196 -6.49788
0 1432 0.680349 0.199402 0.845634 0.154366 -6.39358
0 1433 0.650703 0.209368 0.863145 0.136855 -6.38586
0 1434 0.623838 0.215136 0.869145 0.130855 -6.485
0 1435 0.628523 0.210727 0.863123 0.136877 -6.49227
0 1436 0.653068 0.204167 0.868386 0.131614 -6.4388
0 1437 0.639771 0.194335 0.877297 0.122703 -6.71142
0 1438 0.611114 0.185563 0.885761 0.114239 -7.27935
0 1439 0.599712 0.190055 0.880485 0.119515 -7.23429
0 1440 0.579957 0.199416 0.876442 0.123558 -7.20632
0 1441 0.556894 0.225239 0.869211 0.130789 -6.91575
0 1442 0.58556 0.218617 0.844786 0.155214 -6.68118
0 1443 0.58556 0.218617 0.844786 0.155214 -6.68118
0 1444 0.615202 0.214988 0.849621 0.150379 -6.518
0 1445 0.580811 0.210327 0.865607 0.134393 -6.89358
0 1446 0.571585 0.22223 0.861751 0.138249 -6.78163
0 1447 0.554141 0.238707 0.867373 0.132627 -6.73875
0 1448 0.53188 0.223085 0.8664 0.1336 -7.19947
0 1449 0.533365 0.230088 0.873076 0.126924 -7.10217
0 1450 0.541661 0.247569 0.891657 0.108343 -6.89071
0 1451 0.541661 0.247569 0.891657 0.108343 -6.89071
0 1452 0.580899 0.248258 0.876802 0.123198 -6.448
0 1453 0.579104 0.23934 0.877121 0.122879 -6.5596
0 1454 0.534277 0.232126 0.867844 0.132156 -7.03043
0 1455 0.532423 0.238835 0.857178 0.142822 -6.90806
0 1456 0.570046 0.241602 0.865741 0.134259 -6.5694
0 1457 0.588975 0.239789 0.872054 0.127946 -6.4661
0 1458 0.596029 0.236051 0.872078 0.127922 -6.45378
0 1459 0.613228 0.228168 0.871408 0.128592 -6.41669
0 1460 0.658602 0.232274 0.867351 0.132649 -6.19204
0 1461 0.658602 0.232274 0.867351 0.132649 -6.19204
0 1462 0.660561 0.238037 0.865432 0.134568 -6.17062
0 1463 0.688436 0.244801 0.874519 0.125481 -6.12136
0 1464 0.679535 0.250543 0.869425 0.130575 -6.13127
0 1465 0.685815 0.249939 0.874338 0.125662 -6.11757
0 1466 0.674442 0.242247 0.877163 0.122837 -6.11674
0 1467 0.658674 0.242983 0.893474 0.106526 -6.14014
0 1468 0.676059 0.21846 0.875627 0.124373 -6.22593
0 1469 0.684684 0.220246 0.871282 0.128718 -6.20112
0 1470 0.726384 0.202552 0.872823 0.127177 -6.28816
0 1471 0.75581 0.181081 0.866505 0.133495 -6.47221
0 1472 0.804543 0.183774 0.863203 0.136797 -6.70492
0 1473 0.826585 0.167887 0.862309 0.137691 -6.91039
0 1474 0.826585 0.167887 0.862309 0.137691 -6.91039
0 1475 0.817431 0.156008 0.85235 0.14765 -6.9141
0 1476 0.829023 0.153335 0.851125 0.148875 -7.01292
0 1477 0.799717 0.160304 0.856618 0.143382 -6.77469
0 1478 0.78859 0.16103 0.86979 0.13021 -6.69682
0 1479 0.769604 0.180268 0.864261 0.135739 -6.52001
0 1480 0.763441 0.188365 0.871447 0.128553 -6.44232
0 1481 0.763441 0.188365 0.871447 0.128553 -6.44232
0 1482 0.735662 0.199383 0.856746 0.143254 -6.39618
0 1483 0.754347 0.195056 0.851153 0.148847 -6.45475
0 1484 0.755343 0.185707 0.852402 0.147598 -6.47473
0 1485 0.755343 0.185707 0.852402 0.147598 -6.47473
0 1486 0.788411 0.180337 0.85226 0.14774 -6.65379
0 1487 0.757124 0.182981 0.852994 0.147006 -6.5017
0 1488 0.759522 0.183919 0.846155 0.153845 -6.52558
0 1489 0.733431 0.199499 0.846527 0.153473 -6.42688
0 1490 0.733431 0.199499 0.846527 0.153473 -6.42688
0 1491 0.757902 0.212493 0.851526 0.148474 -6.45107
0 1492 0.720099 0.192773 0.853979 0.146021 -6.38149
0 1493 0.720945 0.196443 0.869464 0.130536 -6.32783
0 1494 0.696179 0.210213 0.876912 0.123088 -6.24623
0 1495 0.684401 0.216437 0.893001 0.106999 -6.25562
0 1496 0.685789 0.223561 0.874907 0.125093 -6.17902
0 1497 0.692681 0.221543 0.873683 0.126317 -6.18449
0 1498 0.689537 0.205798 0.874742 0.125258 -6.29197
0 1499 0.678408 0.189543 0.894385 0.105615 -6.64431
0 1500 0.686767 0.192002 0.886697 0.113303 -6.49787
0 1501 0.685286 0.191812 0.889899 0.110101 -6.52884
0 1502 0.712767 0.195817 0.89059 0.10941 -6.37411
0 1503 0.738581 0.218332 0.891015 0.108985 -6.27112
0 1504 0.716258 0.208383 0.898998 0.101002 -6.28312
0 1505 0.711614 0.228659 0.905821 0.0941793 -6.17475
0 1506 0.699345 0.245463 0.908538 0.0914616 -6.1108
0 1507 0.700712 0.251929 0.908898 0.0911016 -6.09416
0 1508 0.711307 0.230716 0.916997 0.0830034 -6.21858
0 1509 0.695071 0.243145 0.920934 0.0790658 -6.18571
0 1510 0.716163 0.228179 0.926353 0.0736466 -6.30748
0 1511 0.707037 0.218445 0.907492 0.0925084 -6.25483
0 1512 0.687736 0.217361 0.901125 0.0988746 -6.27605
0 1513 0.687736 0.217361 0.901125 0.0988746 -6.27605
0 1514 0.685688 0.212854 0.904424 0.0955756 -6.35239
0 1515 0.681629 0.229296 0.91026 0.0897405 -6.24377
0 1516 0.687958 0.238217 0.908175 0.0918246 -6.15153
0 1517 0.671049 0.235516 0.891556 0.108444 -6.14717
0 1518 0.695274 0.235477 0.916383 0.0836165 -6.20305
0 1519 0.725894 0.241453 0.91584 0.08416 -6.17054
0 1520 0.72664 0.259337 0.909002 0.0909984 -6.14314
0 1521 0.727567 0.259338 0.908332 0.091668 -6.14645
0 1522 0.702953 0.262747 0.914716 0.0852841 -6.09136
0 1523 0.69771 0.266112 0.905616 0.094384 -6.07403
0 1524 0.675611 0.262822 0.908351 0.091649 -6.06813
0 1525 0.698705 0.259315 0.91962 0.0803805 -6.10555
0 1526 0.714423 0.266163 0.909116 0.090884 -6.11043
0 1527 0.714423 0.266163 0.909116 0.090884 -6.11043
0 1528 0.710932 0.265717 0.90461 0.0953902 -6.10289
0 1529 0.704835 0.257027 0.916623 0.083377 -6.10702
0 1530 0.690892 0.266739 0.915096 0.0849042 -6.07416
0 1531 0.706194 0.273399 0.921939 0.0780612 -6.10652
0 1532 0.700398 0.265706 0.922296 0.0777044 -6.10733
0 1533 0.705248 0.252258 0.906615 0.0933845 -6.09105
0 1534 0.705248 0.252258 0.906615 0.0933845 -6.09105
0 1535 0.701259 0.263893 0.917902 0.0820983 -6.09571
0 1536 0.738105 0.257977 0.913099 0.086901 -6.18518
0 1537 0.738105 0.257977 0.913099 0.086901 -6.18518
0 1538 0.742551 0.270018 0.899637 0.100363 -6.25854
0 1539 0.729159 0.260446 0.895554 0.104446 -6.17621
0 1540 0.729159 0.260446 0.895554 0.104446 -6.17621
0 1541 0.692737 0.262506 0.892944 0.107056 -6.07897
0 1542 0.664884 0.249798 0.892748 0.107252 -6.09625
0 1543 0.653366 0.246191 0.888141 0.111859 -6.12996
0 1544 0.652229 0.247317 0.895267 0.104733 -6.13907
0 1545 0.63908 0.254684 0.882048 0.117952 -6.13236
0 1546 0.643322 0.252512 0.871061 0.128939 -6.14646
0 1547 0.637512 0.252197 0.859862 0.140138 -6.19532
0 1548 0.610202 0.269325 0.871923 0.128077 -6.18504
0 1549 0.605493 0.29209 0.892811 0.107189 -6.1206
0 1550 0.612756 0.286673 0.913555 0.086445 -6.14162
0 1551 0.620349 0.272449 0.907276 0.0927243 -6.15311
0 1552 0.645481 0.28235 0.92672 0.0732803 -6.12947
0 1553 0.654958 0.286406 0.924324 0.0756764 -6.08345
0 1554 0.641691 0.286825 0.920049 0.0799512 -6.08631
0 1555 0.65923 0.294924 0.925253 0.0747467 -6.07062
0 1556 0.65036 0.290933 0.925202 0.0747982 -6.0843
0 1557 0.660401 0.289211 0.922356 0.0776444 -6.06563
0 1558 0.660401 0.289211 0.922356 0.0776444 -6.06563
0 1559 0.65078 0.282136 0.939012 0.0609883 -6.2248
0 1560 0.640246 0.272856 0.930843 0.0691573 -6.23603
0 1561 0.644108 0.274256 0.92089 0.0791096 -6.13098
0 1562 0.644108 0.274256 0.92089 0.0791096 -6.13098
0 1563 0.624241 0.286156 0.919578 0.0804215 -6.13323
0 1564 0.603685 0.265155 0.921211 0.0787895 -6.40818
0 1565 0.603685 0.265155 0.921211 0.0787895 -6.40818
0 1566 0.603685 0.265155 0.921211 0.0787895 -6.40818
0 1567 0.603685 0.265155 0.921211 0.0787895 -6.40818
0 1568 0.60085 0.267032 0.914094 0.0859064 -6.33709
0 1569 0.627099 0.259821 0.916544 0.0834556 -6.26453
0 1570 0.611822 0.265768 0.919319 0.0806808 -6.3277
0 1571 0.594099 0.261237 0.929473 0.0705274 -6.65555
0 1572 0.582643 0.265711 0.924663 0.0753366 -6.61779
0 1573 0.599685 0.269799 0.934713 0.0652873 -6.57748
0 1574 0.599844 0.260124 0.944248 0.0557521 -6.93607
0 1575 0.598576 0.260658 0.951046 0.0489539 -7.14523
0 1576 0.615756 0.259429 0.944284 0.0557161 -6.79189
0 1577 0.626917 0.267613 0.934747 0.0652532 -6.40238
0 1578 0.621642 0.259978 0.950048 0.0499516 -6.87485
0 1579 0.621642 0.259978 0.950048 0.0499516 -6.87485
0 1580 0.640244 0.26806 0.948457 0.0515425 -6.56151
0 1581 0.646242 0.272876 0.940279 0.0597205 -6.3324
0 1582 0.644328 0.27961 0.947976 0.0520243 -6.39818
0 1583 0.660013 0.277493 0.959509 0.0404909 -6.58
0 1584 0.69794 0.279775 0.963114 0.0368865 -6.48621
0 1585 0.696821 0.275234 0.962786 0.0372141 -6.51944
0 1586 0.728484 0.276674 0.939034 0.0609661 -6.22185
0 1587 0.741805 0.263698 0.926773 0.0732271 -6.22132
0 1588 0.718733 0.248651 0.922898 0.0771017 -6.16918
0 1589 0.702793 0.240111 0.916455 0.0835455 -6.16622
0 1590 0.702793 0.240111 0.916455 0.0835455 -6.16622
0 1591 0.704767 0.233997 0.910622 0.0893777 -6.16788
0 1592 0.710767 0.243397 0.904851 0.0951489 -6.11586
0 1593 0.706868 0.2298 0.903145 0.0968546 -6.16083
0 1594 0.711492 0.233471 0.907368 0.0926324 -6.15654
0 1595 0.708343 0.243481 0.897901 0.102099 -6.10693
0 1596 0.708343 0.243481 0.897901 0.102099 -6.10693
0 1597 0.68625 0.247891 0.876646 0.123354 -6.1109
0 1598 0.720811 0.251649 0.887031 0.112969 -6.15385
0 1599 0.729603 0.25609 0.880138 0.119862 -6.22736
0 1600 0.749224 0.259806 0.890156 0.109844 -6.2984
0 1601 0.742552 0.2601 0.911965 0.0880355 -6.20707
0 1602 0.752049 0.262648 0.921625 0.0783746 -6.25857
0 1603 0.748891 0.246708 0.915098 0.0849021 -6.22969
0 1604 0.759002 0.231659 0.914585 0.0854147 -6.32948
0 1605 0.776603 0.223718 0.931988 0.0680123 -6.46454
0 1606 0.736686 0.215068 0.927816 0.0721844 -6.46083
0 1607 0.728628 0.212294 0.920194 0.0798057 -6.37165
0 1608 0.706169 0.222863 0.916096 0.083904 -6.27791
0 1609 0.687685 0.219597 0.923077 0.0769229 -6.44959
0 1610 0.732832 0.227706 0.915656 0.0843439 -6.23333
0 1611 0.732832 0.227706 0.915656 0.0843439 -6.23333
0 1612 0.729467 0.23001 0.919691 0.080309 -6.23998
0 1613 0.742057 0.240221 0.915153 0.0848472 -6.21145
0 1614 0.737996 0.225512 0.897603 0.102397 -6.20632
0 1615 0.748288 0.220735 0.8887 0.1113 -6.29345
0 1616 0.759349 0.221732 0.895218 0.104782 -6.29251
0 1617 0.759349 0.221732 0.895218 0.104782 -6.29251
0 1618 0.788819 0.229422 0.915941 0.0840592 -6.45963
0 1619 0.823451 0.232559 0.914772 0.0852283 -6.75941
0 1620 0.803014 0.241366 0.914762 0.0852382 -6.57993
0 1621 0.814258 0.244288 0.934696 0.0653041 -6.69617
0 1622 0.795817 0.255718 0.932859 0.0671408 -6.58888
0 1623 0.795817 0.255718 0.932859 0.0671408 -6.58888
0 1624 0.798051 0.270343 0.93255 0.0674505 -6.5894
0 1625 0.755534 0.27944 0.94314 0.0568604 -6.34233
0 1626 0.755534 0.27944 0.94314 0.0568604 -6.34233
0 1627 0.755534 0.27944 0.94314 0.0568604 -6.34233
0 1628 0.731045 0.278468 0.932633 0.0673671 -6.20333
0 1629 0.731045 0.278468 0.932633 0.0673671 -6.20333
0 1630 0.740752 0.287862 0.939108 0.0608917 -6.26937
0 1631 0.740752 0.287862 0.939108 0.0608917 -6.26937
0 1632 0.741285 0.288843 0.931253 0.0687473 -6.26055
0 1633 0.746425 0.29718 0.935017 0.0649833 -6.31211
0 1634 0.739236 0.290762 0.946862 0.053138 -6.29535
0 1635 0.739236 0.290762 0.946862 0.053138 -6.29535
0 1636 0.719763 0.288751 0.955653 0.044347 -6.31803
0 1637 0.719763 0.288751 0.955653 0.044347 -6.31803
0 1638 0.719763 0.288751 0.955653 0.044347 -6.31803
0 1639 0.701547 0.296482 0.96962 0.0303801 -6.49092
0 1640 0.697219 0.305662 0.983924 0.0160758 -6.78171
0 1641 0.695277 0.296603 0.963894 0.0361057 -6.38979
0 1642 0.698982 0.30505 0.953816 0.0461841 -6.24449
0 1643 0.695041 0.312919 0.944942 0.0550579 -6.17482
0 1644 0.715568 0.306643 0.941089 0.0589109 -6.21008
0 1645 0.720565 0.320637 0.937844 0.0621562 -6.26924
0 1646 0.699079 0.334301 0.949165 0.0508351 -6.23714
0 1647 0.717476 0.332826 0.963843 0.036157 -6.34212
0 1648 0.7207 0.340209 0.957775 0.0422254 -6.34722
0 1649 0.704286 0.341123 0.956816 0.0431836 -6.29006
0 1650 0.686666 0.33916 0.960479 0.0395211 -6.26221
0 1651 0.676117 0.334257 0.963606 0.0363939 -6.27811
0 1652 0.644224 0.311636 0.974955 0.0250452 -6.70545
0 1653 0.650506 0.309053 0.969363 0.0306372 -6.54654
0 1654 0.650506 0.309053 0.969363 0.0306372 -6.54654
0 1655 0.674064 0.321416 0.970025 0.0299745 -6.3989
0 1656 0.695156 0.333841 0.951614 0.0483858 -6.2318
0 1657 0.675167 0.346872 0.934063 0.0659373 -6.21191
0 1658 0.677082 0.341883 0.926008 0.0739919 -6.21274
0 1659 0.677082 0.341883 0.926008 0.0739919 -6.21274
0 1660 0.675706 0.349798 0.929966 0.0700344 -6.23756
0 1661 0.658457 0.359166 0.929323 0.0706767 -6.23638
0 1662 0.67866 0.346022 0.943062 0.0569381 -6.21083
0 1663 0.689679 0.345012 0.954407 0.0455934 -6.25236
0 1664 0.680767 0.344783 0.947336 0.0526637 -6.21528
0 1665 0.690599 0.343806 0.964905 0.0350952 -6.29685
0 1666 0.677657 0.36011 0.97582 0.0241803 -6.37168
0 1667 0.659582 0.369579 0.975136 0.0248641 -6.35532
0 1668 0.659582 0.369579 0.975136 0.0248641 -6.35532
0 1669 0.679398 0.369431 0.983702 0.016298 -6.44352
0 1670 0.70862 0.376507 0.975072 0.024928 -6.45732
0 1671 0.668561 0.387177 0.962406 0.0375936 -6.35285
0 1672 0.674651 0.38962 0.962848 0.0371517 -6.38208
0 1673 0.68133 0.392786 0.959464 0.0405362 -6.42504
0 1674 0.723445 0.384158 0.963542 0.0364577 -6.56288
0 1675 0.699426 0.386569 0.950299 0.0497006 -6.47375
0 1676 0.679157 0.376357 0.939177 0.0608229 -6.376
0 1677 0.659662 0.383311 0.926544 0.0734562 -6.40519
0 1678 0.652361 0.384743 0.931812 0.0681883 -6.36036
0 1679 0.652361 0.384743 0.931812 0.0681883 -6.36036
0 1680 0.634744 0.391512 0.928685 0.0713146 -6.36408
0 1681 0.634736 0.384564 0.937888 0.0621121 -6.27584
0 1682 0.626044 0.405268 0.942262 0.0577381 -6.36364
0 1683 0.625327 0.39685 0.940699 0.0593014 -6.31912
0 1684 0.640894 0.382903 0.958833 0.0411667 -6.27354
0 1685 0.635658 0.378964 0.968686 0.0313136 -6.30362
0 1686 0.606908 0.388194 0.962964 0.0370363 -6.27905
0 1687 0.585138 0.407209 0.96444 0.0355597 -6.31189
0 1688 0.597859 0.413174 0.980191 0.0198089 -6.40952
0 1689 0.578113 0.403488 0.990986 0.00901404 -6.65808
0 1690 0.530019 0.404804 0.988241 0.0117592 -6.84331
0 1691 0.530019 0.404804 0.988241 0.0117592 -6.84331
0 1692 0.542997 0.414657 0.974221 0.0257794 -6.4441
0 1693 0.542499 0.4371 0.977201 0.0227988 -6.43585
0 1694 0.556572 0.439076 0.971316 0.0286844 -6.39211
0 1695 0.568831 0.424318 0.965871 0.0341287 -6.33933
0 1696 0.585323 0.452279 0.960267 0.0397326 -6.47155
0 1697 0.58339 0.445713 0.953971 0.0460286 -6.45126
0 1698 0.58428 0.454252 0.937207 0.0627932 -6.60841
0 1699 0.595455 0.438917 0.927955 0.0720452 -6.59083
0 1700 0.587501 0.422635 0.935646 0.064354 -6.48867
0 1701 0.591503 0.42779 0.937179 0.062821 -6.44035
0 1702 0.546176 0.426911 0.943757 0.0562428 -6.34304
0 1703 0.546176 0.426911 0.943757 0.0562428 -6.34304
0 1704 0.575761 0.441576 0.954738 0.0452622 -6.41281
0 1705 0.575761 0.441576 0.954738 0.0452622 -6.41281
0 1706 0.583552 0.450498 0.964006 0.0359942 -6.44903
0 1707 0.59603 0.45225 0.957716 0.0422836 -6.50685
0 1708 0.57898 0.461617 0.965191 0.0348092 -6.49312
0 1709 0.578329 0.458993 0.97559 0.0244098 -6.46747
0 1710 0.529019 0.438534 0.960042 0.0399578 -6.36796
0 1711 0.541127 0.440378 0.950983 0.0490175 -6.36898
0 1712 0.560378 0.436842 0.928497 0.0715031 -6.48528
0 1713 0.587498 0.442554 0.920928 0.0790723 -6.6528
0 1714 0.553503 0.42105 0.913084 0.0869164 -6.4824
0 1715 0.557071 0.420155 0.926809 0.0731908 -6.39025
0 1716 0.542185 0.419845 0.946617 0.0533828 -6.31511
0 1717 0.549532 0.437205 0.941759 0.0582412 -6.3984
0 1718 0.547778 0.441915 0.955863 0.0441369 -6.37937
0 1719 0.560226 0.448369 0.930907 0.0690925 -6.54602
0 1720 0.558082 0.450477 0.933641 0.0663585 -6.53065
0 1721 0.594322 0.449559 0.929886 0.0701139 -6.66099
0 1722 0.594322 0.449559 0.929886 0.0701139 -6.66099
0 1723 0.5939 0.463291 0.920279 0.0797205 -6.86066
0 1724 0.560186 0.464247 0.91675 0.0832504 -6.79112
0 1725 0.556955 0.462114 0.915527 0.0844726 -6.77565
0 1726 0.535244 0.470551 0.925836 0.0741636 -6.69168
0 1727 0.539645 0.479114 0.926046 0.0739537 -6.76074
0 1728 0.554419 0.498351 0.920499 0.079501 -7.03285
0 1729 0.550796 0.512608 0.92615 0.0738503 -7.08926
0 1730 0.536485 0.52365 0.920697 0.0793027 -7.20143
0 1731 0.545892 0.509773 0.934815 0.0651852 -6.95388
0 1732 0.541322 0.521273 0.944135 0.055865 -6.94407
0 1733 0.550567 0.505296 0.940577 0.0594229 -6.87562
0 1734 0.550567 0.505296 0.940577 0.0594229 -6.87562
0 1735 0.532287 0.495988 0.945655 0.0543445 -6.70635
0 1736 0.546566 0.498012 0.949343 0.0506567 -6.73064
0 1737 0.555406 0.50971 0.941881 0.0581186 -6.9181
0 1738 0.562361 0.517973 0.944203 0.0557974 -6.99089
0 1739 0.577812 0.513454 0.933724 0.0662762 -7.11906
0 1740 0.569647 0.515523 0.92913 0.0708702 -7.15456
0 1741 0.565444 0.510685 0.945959 0.0540406 -6.9233
0 1742 0.547279 0.509477 0.940145 0.0598553 -6.9036
0 1743 0.586467 0.51235 0.952967 0.0470333 -6.95781
0 1744 0.57083 0.517617 0.955787 0.0442131 -6.91512
0 1745 0.57083 0.517617 0.955787 0.0442131 -6.91512
0 1746 0.588468 0.51279 0.960118 0.0398817 -6.90764
0 1747 0.586439 0.503612 0.958876 0.0411237 -6.83493
0 1748 0.599893 0.487094 0.961746 0.0382543 -6.74802
0 1749 0.611561 0.478105 0.966887 0.0331133 -6.68566
0 1750 0.623264 0.483339 0.969161 0.0308392 -6.75502
0 1751 0.622588 0.470976 0.973325 0.0266746 -6.64653
0 1752 0.613752 0.46273 0.974466 0.0255339 -6.56144
0 1753 0.613752 0.46273 0.974466 0.0255339 -6.56144
0 1754 0.616642 0.467906 0.976456 0.023544 -6.59461
0 1755 0.630576 0.473258 0.971275 0.028725 -6.69966
0 1756 0.648641 0.459564 0.987603 0.0123971 -6.62818
0 1757 0.628759 0.475222 0.999542 0.000458482 -6.64499
0 1758 0.655869 0.470266 0.997456 0.00254382 -6.70038
